start_time,stop_time,sat,start_L,stop_L,start_MLT,stop_MLT,lc_energy,lc_number,trap_energy,trap_number,alc_energy,alc_number,lc_relative_error,trap_relative_error,alc_relative_error,simulation_alc_energy,simulation_alc_number,lc_n_sectors,alc_n_sectors
2020-03-08T06:04:13.503,2020-03-08T06:04:21.971,B,5.901663346572947,6.096348496223935,18.524782543707556,18.49794302168559,4208.525349887517,30.372412919337055,906668.6540686504,6102.892928350094,0.0,0.0,0.5,0.055997008709223174,Inf,1647.8549608614044,21.182286784452394,5,5
2020-02-16T01:41:29.319,2020-02-16T01:41:37.649,B,NaN,NaN,9.321122632915806,9.312568266081291,4.226526556917491e7,647401.0881672878,3.419425190618738e7,524376.4544561154,4.238127947202466e7,648605.3367824001,0.008106072488837579,0.009014106926496795,0.007999351164156534,2.416118283308127e6,37043.76824805556,5,5
2020-03-04T10:14:37.506,2020-03-04T10:14:45.906,B,8.7034463998844,8.436084414167722,10.577777818967098,10.534551870299548,1.2046854072466448e6,12307.644694987353,2.927007274077043e6,26199.866649729487,154580.72139860783,1615.8017987175033,0.044207309173290056,0.02863487702634128,0.11538929122752292,210145.10858100938,2340.691909148868,5,5
2020-02-22T04:19:42.240,2020-02-22T04:19:50.645,B,NaN,NaN,10.609584954771844,10.57440840161612,3.913329319947713e7,602739.8501713357,3.1723083005667534e7,488167.13181051123,3.994792207119618e7,614312.379739709,0.00839879023206432,0.009333022979859959,0.008214372440362463,2.434263938531314e6,37539.47520722655,5,5
2020-02-19T07:42:31.494,2020-02-19T07:42:39.847,B,NaN,NaN,11.777176404981102,11.726285015647838,3.3165013252931062e7,504814.13043749257,3.25432035713354e7,495725.54973033554,3.4438300266333155e7,525015.2736412177,0.010191423751603028,0.009233579312010754,0.009857916600091669,2.8829785606576265e6,43925.17618629348,5,5
2020-02-24T01:34:02.199,2020-02-24T01:34:10.623,B,NaN,NaN,9.12518844673951,9.115289311089121,4.487114740940468e7,688902.8004505989,3.427144869310821e7,525974.0072783751,4.45986295201962e7,684295.1034741458,0.007877081890241885,0.00900251889394344,0.007800518526761704,2.5552756158752237e6,39109.5873587901,5,5
2020-03-08T09:13:49.017,2020-03-08T09:13:57.472,B,15.138172180099264,16.095123705896413,18.47115225431692,18.442464390131846,10154.966287786585,72.29001907316325,158130.72334435675,1525.1853175303575,0.0,0.0,0.3224998302163906,0.09937999613186947,Inf,0.0,0.0,5,5
2020-02-26T01:55:23.423,2020-02-26T01:56:00.072,B,41.83547638697686,28.650048430586715,9.28693779038514,9.207983928572123,1.7413176494046336e8,2.6487115560648357e6,1.427435777254373e8,2.175156261469851e6,1.7604301226995876e8,2.6789248299588677e6,0.010197649257840447,0.011265177743432294,0.010010142848399153,2.5055171463046125e6,38153.80094436093,5,5
2020-01-08T09:00:09.755,2020-01-08T09:00:18.467,B,1.0480174576241181,1.048148411730272,22.829593909617174,22.824221670289848,5.0195214734749846e7,768177.1585760285,0.0,0.0,5.068008716972825e7,776060.6344212871,0.007422460918384133,Inf,0.007387787796773359,4.335777734990631e6,66381.80971065184,6,6
2020-03-09T00:45:22.830,2020-03-09T00:45:31.292,B,6.88325650081451,7.234226123258713,19.865402644262407,19.859768359388536,138942.51245775932,1355.253911749714,1.6441258877925936e6,14217.700711455112,4200.356134129721,30.313456660923517,0.12111480989939723,0.03909036280240437,0.5,60382.363065310325,685.2818971908486,5,5
2020-01-29T00:58:26.248,2020-01-29T00:58:34.853,A,6.8940126909675294,7.297375747179126,21.692349319602485,21.695294263099946,292921.0470817796,3904.5342031641903,851435.2021981052,9378.708441104805,14472.023441576992,159.18055991800153,0.0463991773481796,0.022225608924674293,0.2738966940205056,45457.32650933157,615.7532033968681,5,5
2020-03-08T15:27:55.864,2020-03-08T15:28:04.322,B,15.542085651256519,16.411829499188478,20.49585154184572,20.5011430292128,61093.617382646255,812.2102429581911,0.0,0.0,0.0,0.0,0.19821632394678454,Inf,Inf,0.0,0.0,5,5
2020-03-08T15:28:04.335,2020-03-08T15:28:12.797,B,16.851207525926533,17.729963579402643,20.503886241263725,20.509372665365575,3550.2113156139762,36.23419642207357,0.0,0.0,0.0,0.0,0.40824830532073975,Inf,Inf,0.0,0.0,5,5
2020-02-16T01:41:37.585,2020-02-16T01:41:45.909,B,NaN,NaN,9.30834513956038,9.300178590182112,4.202760986628086e7,643881.1503834627,3.466043270958744e7,531598.9731800616,4.237265282489762e7,648889.2012307675,0.008129819461207492,0.008956962246473344,0.007999992340154529,2.394920586690892e6,36735.8777314158,5,5
2020-02-22T04:19:50.618,2020-02-22T04:19:59.014,B,NaN,NaN,10.557110240275298,10.523958129928968,3.9143761368566506e7,602612.0626828164,3.144686261321222e7,483680.5142078094,3.955730257109911e7,608947.9972013556,0.008397623567451482,0.009368836920026638,0.00825008258392612,2.384743842249111e6,36771.41052804892,5,5
2020-03-08T18:34:37.917,2020-03-08T18:34:46.379,B,14.191319298061028,15.096676290451631,21.245379212252615,21.26484613441513,17385.769522099898,251.63584243892703,83893.57065942015,931.0107924521938,0.0,0.0,0.3773509857542266,0.12918598378599677,Inf,2526.869587697424,35.3728310768486,5,5
2020-02-24T01:34:10.626,2020-02-24T01:34:19.050,B,46.47613341622856,44.379783448853225,9.110392191430826,9.101105565897834,4.4235146180653706e7,678698.7448845509,3.471142310946583e7,532082.082201069,4.411829107857965e7,677877.8614108544,0.007924232321098283,0.008938732942492304,0.00782765090292776,2.6114892777470583e6,40059.62734175927,5,5
2020-02-19T21:44:56.927,2020-02-19T21:45:05.293,B,35.78657587650774,34.34655341405972,7.659107252094244,7.681379114436176,2.9977820728078276e7,455263.13459447795,3.100567300565349e7,471631.6012995159,3.1345950670110475e7,477316.346427968,0.010770259707309647,0.009457119107571348,0.010384234134128777,2.638248492663693e6,40107.51743393615,5,5
2020-01-29T00:58:34.923,2020-01-29T00:58:43.528,A,7.534706020763975,8.028028529035987,21.696810759392847,21.69988061217218,40679.49661276231,564.481935215264,134406.11592226897,1804.9863485501196,0.0,0.0,0.12475377284540072,0.05355307682595576,Inf,7678.607305235533,114.90717707161716,5,5
2020-02-26T01:56:00.091,2020-02-26T01:56:08.535,B,27.505574680985426,24.766541079188087,9.2019670870036,9.190648082161031,4.1085538853902444e7,626269.3307708894,3.3000571186900012e7,502350.42795666086,4.1095002813851975e7,626326.3651373452,0.008215899786158333,0.009167265297202009,0.008110268873734519,2.558300790916536e6,38959.78160539039,5,5
2020-03-04T10:14:45.879,2020-03-04T10:14:54.293,B,8.306956959455833,8.049763635237893,10.513552179429333,10.471912934671742,451517.66028440074,5219.114907535541,2.883643114128788e6,25425.085903948577,40325.96168331124,328.57295813955295,0.07368772030268816,0.028725046425574788,0.1449837999319165,138991.56432677805,1588.1471653869326,5,5
2020-03-09T00:45:31.305,2020-03-09T00:45:39.767,B,7.432102228076724,7.880014999039609,19.856881115825495,19.850943327991867,30835.87962090877,302.15386886411795,1.8542684365609006e6,16453.28640434155,14201.056343407821,144.93893547959215,0.1431917219909717,0.035965035466894606,0.20412414640078144,45808.59316588657,552.6022192917485,5,5
2020-01-08T09:17:39.755,2020-01-08T09:17:48.467,B,6.403950112464731,6.7262222285551285,21.025648376803712,20.99680992775445,3.42140715649316e7,523192.55269567855,3.3495033254328296e7,511766.86455306597,3.401859571673908e7,520310.6129591048,0.010036510771665038,0.008935356018077855,0.010056417390195142,2.7636122596408883e6,42267.87114380148,5,5
2020-02-22T04:19:58.993,2020-02-22T04:20:07.393,B,NaN,NaN,10.507388011738314,10.475700174516748,3.996669143359581e7,614940.0074992904,3.1731755002254494e7,488120.9264939432,3.923560462977845e7,603644.4251042317,0.008319427424105377,0.0093360207354019,0.008289209981248035,2.462523376067443e6,37953.151881679485,5,5
2020-02-16T01:41:45.862,2020-02-16T01:41:54.187,B,NaN,NaN,9.296201010215336,9.288392350950529,4.11088828482225e7,629594.3826540252,3.410738095271194e7,522838.2114451117,4.2023079687209085e7,643947.3201280811,0.008203201169719504,0.009018644979364063,0.008022005149777056,2.3940149772769064e6,36742.05311266857,5,5
2020-01-29T00:58:43.601,2020-01-29T00:58:52.197,A,8.331178497398774,8.938949525825247,21.70148572264857,21.704703732698984,51054.9103987302,720.9643958858277,93643.90256526422,1251.6444538606427,0.0,0.0,0.10765510983469614,0.06374241181297145,Inf,7306.618284102067,109.47261719086082,5,5
2020-03-22T08:35:08.189,2020-03-22T08:35:16.601,B,18.66307029135496,19.701191768087323,17.916110019152264,17.887045539587735,2958.1058830515694,30.191043125093252,109229.93255267004,1402.510929666434,0.0,0.0,0.44721359014511114,0.14252124053990006,Inf,0.0,0.0,5,5
2020-01-29T00:58:52.276,2020-01-29T00:59:00.876,A,9.288738304260775,10.013931527140874,21.70638763085574,21.709799738805902,2334.6877588392945,33.46300842105588,6122.968475318417,81.85472821655755,0.0,0.0,0.42149828641989306,0.24595069323132218,Inf,0.0,0.0,5,5
2020-02-19T21:45:05.270,2020-02-19T21:45:13.627,B,33.607228742647735,32.12123772379638,7.692158631740197,7.713396278155573,3.0320790435668714e7,461304.0677926522,3.0599645695566393e7,465465.03797557903,3.130424324134564e7,476569.94303936814,0.010715029937576111,0.009504754963007593,0.010269723550713343,2.7128323076143437e6,41258.75724419172,5,5
2020-02-24T01:34:19.027,2020-02-24T01:34:27.463,B,43.33795877689852,41.3177767110242,9.096490384391863,9.08764393681434,4.367628176989171e7,670194.8342417458,3.464728342202703e7,531967.4579893589,4.459148981112001e7,684515.306831839,0.007982287876223397,0.008961485419259943,0.0078028038883535345,2.52349372174328e6,38701.338437296145,5,5
2020-02-26T01:56:08.553,2020-02-26T01:56:16.997,B,23.390215601012223,19.15250852972607,9.18496044300896,9.174098516375675,4.073355183053397e7,619764.1518398265,3.3107158390303433e7,504501.7102748365,4.099559358114873e7,624730.6053558406,0.008246563339744098,0.009149797856001268,0.008118084419733957,2.4799135190517926e6,37710.60547778629,5,5
2020-03-09T00:45:39.780,2020-03-09T00:45:48.242,B,8.103971384521055,8.654194960986938,19.847974434075052,19.841720051818168,14801.304004981266,151.06518984348426,1.5444557382449096e6,13778.594357995284,0.0,0.0,0.20000006368986178,0.03947234361544212,Inf,25219.79274280303,310.3975943921343,5,5
2020-02-22T04:20:07.383,2020-02-22T04:20:15.782,B,NaN,NaN,10.459974907779888,10.429510314714806,3.893205085908672e7,599163.7514188641,3.2038545843257397e7,492557.94548521115,3.936194861830061e7,605769.3153393307,0.00841256137926861,0.009281079359035604,0.008262723120491523,2.4313540909846844e6,37529.214212760584,5,5
2020-03-22T08:35:16.589,2020-03-22T08:35:25.001,B,20.209766903328354,21.210556065758382,17.872307920945424,17.842303395078904,9473.189932361354,96.68535332595467,149261.74576815387,1665.4746692380509,0.0,0.0,0.25,0.15232873124873567,Inf,11898.452344696096,174.37213838052398,5,5
2020-03-22T14:49:28.450,2020-03-22T14:49:36.862,B,19.14201862852545,20.03504547625466,19.97736047377282,19.9824731037964,2366.27150345325,24.150658206030727,0.0,0.0,0.0,0.0,0.5,Inf,Inf,0.0,0.0,5,5
2020-02-16T01:41:54.122,2020-02-16T01:42:02.447,B,NaN,NaN,9.284684489302803,9.277243120076768,4.218516789408383e7,645547.5817291104,3.435828301064346e7,526050.5179748419,4.305877096401001e7,659665.3982571035,0.008116558513188503,0.008998604332069372,0.007936870269571517,2.360279673787714e6,36174.27237528312,5,5
2020-01-29T04:04:37.486,2020-01-29T04:04:46.082,A,6.662527642470281,7.007339827857341,20.81496409367154,20.800443295658834,238797.89877662365,2887.5955858346197,228821.28764122468,2804.3948819732864,1723.5216589752367,17.590619861800235,0.04044143628170655,0.040390495592427064,0.26726396161527216,14330.639264847829,201.99016390183584,4,4
2020-01-08T09:17:48.605,2020-01-08T09:17:57.317,B,6.888632952383152,7.276093115075426,20.982367475884164,20.95257748590894,3.419395556057671e7,522620.1428901015,3.444337227158828e7,506579.5708141953,3.453022211940862e7,528693.1311348247,0.010009009267713205,0.008978681628744977,0.009969099605236115,2.7371262192424526e6,41871.74460671378,5,5
2020-02-19T21:45:13.593,2020-02-19T21:45:21.964,B,31.32998646519009,29.74662946497685,7.723472549869114,7.743635974799128,3.1086612863866135e7,473219.0227206219,3.0887601785686422e7,470248.1468232827,3.161904065643973e7,481206.0246512604,0.010591968209366906,0.009466753029001192,0.010295901863438628,2.755644584467248e6,41896.23459236512,5,5
2020-02-24T01:34:27.449,2020-02-24T01:34:35.873,B,40.321108713418,38.23427447984004,9.083290615419399,9.07483432277325,4.3621288170678616e7,669476.7731349821,3.4683823927094325e7,532133.3419472955,4.5161942903554335e7,693487.999461561,0.007982836538197143,0.008952665059255498,0.007754827417377792,2.556178568892419e6,39154.915487933635,5,5
2020-02-26T01:56:17.012,2020-02-26T01:56:25.465,B,16.765276486740287,13.885606352041348,9.168725666403022,9.15827030710089,4.041045981020671e7,615561.7145076976,3.2387273651478007e7,492982.22082953854,4.002690923243392e7,609633.2073828293,0.008279664699128463,0.009250077996357152,0.008213677629207576,2.470214078500616e6,37629.912974463805,5,5
2020-03-04T10:14:54.267,2020-03-04T10:15:02.666,B,7.925377889888277,7.675936698478261,10.452037083011898,10.412178366851254,1.7058241723541552e6,18312.08249573488,4.062026915932362e6,33537.97321593843,189031.60098489444,1954.771790704216,0.03724679237098667,0.024421289070422708,0.10552204346784963,271883.413118082,2951.6592352179637,5,5
2020-02-22T04:20:15.752,2020-02-22T04:20:24.157,B,NaN,NaN,10.414731454375815,10.385392292712124,3.8443067461621895e7,591181.8116302754,3.0918234540586323e7,475064.2622418253,3.929593338144526e7,604981.4642622655,0.008470574621793767,0.00944623651446012,0.008278303586509878,2.4523709736664738e6,37832.00474208283,5,5
2020-03-09T00:45:48.259,2020-03-09T00:45:56.730,B,8.931771817268894,9.550603798867,19.838582010212377,19.83205637000309,7670.04554883216,78.282080986775,1.5585356787378662e6,13438.601749792855,7097.08511637029,72.4343254553826,0.2773511010866614,0.03915978830165801,0.28867850347934937,37161.58455700868,432.67218329772135,5,5
2020-01-29T04:04:46.161,2020-01-29T04:04:54.760,A,7.201510509434219,7.650409624664269,20.793043488253765,20.777994918352377,120656.35091503244,1422.8360949330977,97106.90240348567,1126.4715430681244,0.0,0.0,0.055744019651760644,0.0594757400670495,Inf,7845.308070182803,109.45391353829682,4,4
2020-02-16T01:42:02.400,2020-02-16T01:42:10.728,B,44.39392011708086,41.8739444851186,9.273703991638056,9.266702218852656,4.2843428167476445e7,655744.2507311504,3.4250847700723976e7,524243.87740620354,4.25547833520356e7,652714.9245340109,0.008051267342506744,0.009006435861198394,0.00797573216412261,2.3605910109595354e6,36205.23338236033,5,5
2020-01-29T04:04:54.850,2020-01-29T04:05:03.450,A,7.935033712821595,8.524849861866086,20.77021514431655,20.75461535310365,20262.266408477873,204.40749590462136,24996.22665392334,290.47644049876476,0.0,0.0,0.12227857315456447,0.11437591335177807,Inf,736.0622322566533,11.638168083533351,4,4
2020-02-24T01:34:35.876,2020-02-24T01:34:44.301,B,37.15080807537083,34.85731082188659,9.070707675419271,9.062601323196898,4.414681405276144e7,677871.2155945355,3.485847325760547e7,534555.7883284513,4.360625028669264e7,668872.6441509011,0.007931248935161858,0.008923077789163151,0.007877480509213617,2.606276264899383e6,39961.62803537799,5,5
2020-02-26T01:56:25.475,2020-02-26T01:56:33.928,B,13.506414603025057,12.790871493062266,9.153189514630649,9.14313599773401,3.9236347651859246e7,596767.5153395686,3.3556038213534534e7,510925.8664171573,4.092053299390732e7,623630.5787567517,0.008395313667257978,0.009095441403451457,0.00812828090986423,2.473957761169596e6,37592.60647999417,5,5
2020-01-08T09:17:57.455,2020-01-08T09:18:06.149,B,7.479521421446605,7.939743125164139,20.93754235825791,20.906853509932198,3.383394592474779e7,517025.1038574324,3.2815466043062918e7,500896.28657035856,3.431356374192251e7,524336.6044299986,0.010118171619930639,0.009025961710741864,0.010029972693497487,2.7356241431080187e6,41873.41734232578,5,5
2020-02-22T04:20:24.131,2020-02-22T04:20:32.530,B,NaN,NaN,10.3713640110627,10.343231918609243,3.903122667062636e7,600446.2613344318,3.1304513452783115e7,480851.4523799798,3.988439972746277e7,613704.8339590637,0.008412815803435642,0.009393805617771037,0.008222072816509775,2.5360226878074068e6,39074.94001848055,5,5
2020-03-09T00:45:56.743,2020-03-09T00:46:05.205,B,9.873631450098696,10.544100835913913,19.82874362679049,19.8219525593965,2366.490525048304,24.152894881071983,1.0744908397523996e6,9290.33992941073,2366.279179252073,24.150738882484962,0.5,0.04656147370593946,0.5,13874.93919031358,165.94385359594017,5,5
2020-03-23T12:38:54.767,2020-03-23T12:39:03.191,B,9.912357195457336,11.012393921234741,19.26711170590856,19.261981102228514,3546.0835246974943,36.19206373237811,2.0035161571415707e6,20470.471413191655,2379.1622503015224,24.282226334314153,0.4082483053207397,0.03359461386714115,0.5,43316.235910111136,529.9774540407384,5,5
2020-02-16T01:42:10.675,2020-02-16T01:42:18.999,B,40.59579171754377,37.93304041989897,9.26324941687112,9.256655740727778,4.162095283720744e7,637252.8946552093,3.421234679817203e7,523445.2074963717,4.223667196885682e7,647158.8145838389,0.00815862026829953,0.009009974301813802,0.008002784474324558,2.3890620457378016e6,36625.212675618954,5,5
2020-04-24T12:23:03.849,2020-04-24T12:23:12.433,A,7.596263444398915,7.258448950839704,18.597933162460595,18.59570556670511,1161.0887970130125,10.22890059544616,1.7723738314911905e6,10034.081842353886,1352.2930334494226,9.728242053423084,0.3358981696317479,0.01760017217838494,0.3538127564127308,7826.6248788930225,93.49202340665586,4,4
2020-03-04T10:15:02.656,2020-03-04T10:15:11.064,B,7.558005273016784,7.323266124991821,10.393190084287356,10.355377703887033,3.296921740720965e6,32899.270889542044,4.963849645925447e6,40159.57213742734,238624.2014092143,2350.299541304828,0.02704084031475262,0.022379130244575163,0.09766403766743588,593182.9350357158,6151.175305778897,5,5
2020-02-22T04:20:32.520,2020-02-22T04:20:40.905,B,37.68997865548482,33.1679039902714,10.329769151388632,10.303136361340185,3.7042221115646146e7,568681.8129426625,3.0519880699486926e7,468514.03714953136,3.9614965109577544e7,609793.326513606,0.008620349466987733,0.009505170490815812,0.008245727375806764,2.4450624892762327e6,37606.97763680568,5,5
2020-02-26T01:56:33.937,2020-02-26T01:56:56.490,B,12.519086123412283,10.861147008484824,9.138316524481622,9.10603664310371,1.0746703969520566e8,1.6358905777983014e6,8.91705145045444e7,1.359390179435149e6,1.088875170925061e8,1.659104672729288e6,0.009596405298218268,0.01053854626382458,0.009415878962777291,2.501533428122581e6,37921.19218948868,5,5
2020-01-29T22:49:44.862,2020-01-29T22:49:53.480,A,6.138297395803407,6.425441110750144,22.261723491327125,22.276169053588145,1107.477700825114,11.303146689882212,286268.9903693171,3048.8339226527987,492.14809596627026,5.022965842333258,1.6276755782195294,0.036007411862623295,1.3088441157364294,4405.5788025613565,63.15369850680838,5,5
2020-02-24T01:34:44.286,2020-02-24T01:34:52.711,B,33.53073758598938,30.86857971216347,9.058730272942652,9.050961876418848,4.3507881949965775e7,667229.4319088645,3.483191806877808e7,534245.5599065626,4.328394329823791e7,664094.1480907311,0.007993892405354577,0.008934905875182341,0.007912148071012703,2.5535050219184076e6,39136.887258228584,5,5
2020-03-09T00:46:05.218,2020-03-09T00:46:13.683,B,10.895949960387938,11.60516294081531,19.81844434345643,19.81135825192908,2961.25444913301,30.22317996622621,695673.3594084727,6058.1488874859515,0.0,0.0,0.4472135901451111,0.0553638488286343,Inf,6779.0698836599095,80.14385189947569,5,5
2020-01-08T09:18:06.293,2020-01-08T09:18:15.005,B,8.191956884946451,8.728513132642673,20.89115857140031,20.859337395129202,3.526125285373263e7,538919.8184599236,3.3581939821312375e7,512106.605432429,3.471204683935307e7,531446.9991219076,0.009885535148760328,0.008925644646994486,0.009957943224531118,2.7345378626015354e6,41848.980563116915,5,5
2020-03-23T12:39:03.177,2020-03-23T12:39:11.601,B,11.51837059276271,12.533217297771627,19.259326378486637,19.254001750309584,235185.12228075764,2624.2129066710177,2.037919497263365e6,21913.923630648493,14283.121362020638,145.77650928262915,0.09376020893075136,0.032307781364673986,0.20412414866989667,63145.60833793872,826.9057667962338,5,5
2020-02-16T01:42:18.935,2020-02-16T01:42:27.259,B,36.60552943188593,32.8957297105248,9.25336847257794,9.247071268230172,4.20362426669016e7,643456.3004558476,3.421547107942681e7,523563.89310558315,4.274825549589607e7,654887.3061819719,0.008130027441376305,0.009015903824841706,0.007966291047045063,2.4385798176492364e6,37431.67146777806,5,5
2020-02-22T04:20:40.895,2020-02-22T04:20:49.295,B,30.042041320426026,20.186719103341304,10.289958458311412,10.264581149742959,3.813235397774613e7,585878.4695024954,3.030510256633348e7,465393.0575218558,3.9477365288156554e7,607206.2122035866,0.008500006600918831,0.009531565218817348,0.008256073041663014,2.5278033803999163e6,38915.277811739405,5,5
2020-03-04T10:15:11.044,2020-03-04T10:15:19.443,B,7.208993447699182,6.989858066479448,10.336877861416106,10.301083914428387,66499.4928821985,817.8937845738567,519292.92294178467,4450.925892891278,0.0,0.0,0.19127108234526094,0.06489206945451913,Inf,27566.69461380144,341.3918697577929,5,5
2020-02-17T01:05:35.436,2020-02-17T01:05:43.773,B,40.082908602196305,38.165244631948255,8.991480420558256,8.988575265854958,4.512202472678709e7,695643.9977328219,3.759318515010162e7,580015.5235374093,4.583374725063425e7,706608.4561173101,0.007853347039330986,0.008613203704417788,0.007697711793223516,2.3878340172214275e6,36889.28118031243,5,5
2020-02-24T01:34:52.714,2020-02-24T01:35:01.138,B,26.360838183166855,17.138798603878453,9.047269267641378,9.03992274877832,4.447698384221852e7,682960.2219680956,3.510223997989653e7,538701.185583876,4.448074418441187e7,683240.9196197432,0.007903102115687274,0.008892373932923348,0.007800987351083164,2.675690093010082e6,41041.95128745475,5,5
2020-04-24T12:23:21.199,2020-04-24T12:23:29.798,A,6.689823898793688,6.440535641939384,18.591450549549386,18.589411182584165,2934.160096299317,16.61576636404233,2.4934252714988105e6,12719.585954189388,857.266459046442,4.6767700745538505,0.26742163521136103,0.015629851993394075,0.5,12593.606784629661,132.9877104160104,4,4
2020-02-26T01:56:56.500,2020-02-26T01:57:04.949,B,10.656750321326431,10.261264732828947,9.101675147636826,9.093117440812913,3.9628106353150845e7,602433.0374269856,3.276957269816702e7,498439.7897589444,4.105026261208158e7,624489.3600052057,0.008357097399935181,0.009197056630441932,0.008115631522271453,2.4576249329025154e6,37249.50350279691,5,5
2020-02-16T01:42:27.212,2020-02-16T01:42:35.537,B,30.908985654568994,24.721841623579877,9.24394800051876,9.237886694500348,4.224094340617833e7,646617.9933531667,3.446225024661484e7,527844.4473116976,4.2277983810933195e7,648026.3087283013,0.008101183947180514,0.008976009604988412,0.007995989277189685,2.4153536217772663e6,37011.31802662792,5,5
2020-03-09T07:02:06.847,2020-03-09T07:02:15.322,B,5.811578936830463,6.027343146528031,18.48567641593315,18.459437673321656,2354.138611308347,24.026829229006037,1.2945094111548858e6,7645.404731440949,0.0,0.0,0.5,0.05398661139453286,Inf,2972.255030676201,43.727281086139,5,5
2020-03-23T12:39:11.604,2020-03-23T12:39:20.029,B,13.023044975180852,13.970803330666733,19.25126721705708,19.245718799703486,265125.2323266352,2973.2090953812667,2.0406500603818183e6,22828.63505640828,23045.009504438818,235.20216628497553,0.0896550139104707,0.03286548852751027,0.1601302911469857,107748.16338504644,1342.6926964336894,5,5
2020-01-08T09:18:15.143,2020-01-08T09:18:23.855,B,9.024811477202686,9.628927884285162,20.843008426963937,20.81010076278083,3.359367031392339e7,512197.7393271215,3.3114642969077148e7,505873.6089145524,3.5079167463610604e7,536090.5582070658,0.010129704165085223,0.008984655042473894,0.00986350839742909,2.6853727274480327e6,41030.762905750526,5,5
2020-02-22T04:20:49.268,2020-02-22T04:20:57.668,B,15.274930918913789,13.355417393058541,10.251933368002955,10.227626211982844,3.813998273766018e7,586906.098655955,2.932762464210944e7,449204.80829397123,3.934427241286232e7,604645.5379015629,0.008504764077246424,0.009694816336072068,0.008276838675372952,2.534885010136136e6,39006.41125812953,5,5
2020-02-17T01:05:43.724,2020-02-17T01:05:52.061,B,37.203375644219655,35.27998579362228,8.987200756503382,8.984452235270139,4.622290701362467e7,712674.5087060039,3.78442389336428e7,583606.4991254464,4.553937941119167e7,702441.4640949562,0.0077632855145005975,0.008585624363227589,0.00771881850498802,2.424315443464802e6,37404.19500696793,5,5
