start_time,stop_time,sat,start_L,stop_L,start_MLT,stop_MLT,lc_energy,lc_number,trap_energy,trap_number,alc_energy,alc_number,lc_relative_error,trap_relative_error,alc_relative_error,simulation_alc_energy,simulation_alc_number
2022-01-25T16:45:35.455,2022-01-25T16:45:44.072,A,3.773831069172603,3.6833713338409533,5.469334208342338,5.479089416397517,0.0,0.0,598229.84557278,7086.254863157195,0.0,0.0,Inf,0.026233086599704615,Inf,0.0,0.0
2022-01-25T16:45:44.157,2022-01-25T16:45:52.760,A,3.6414100957639963,3.5575310727389167,5.483820770796494,5.493278580021373,0.0,0.0,440711.65866132046,5440.333567878997,0.0,0.0,Inf,0.029345829206827403,Inf,0.0,0.0
2022-01-25T16:45:52.844,2022-01-25T16:46:01.447,A,3.51809101339166,3.439316163010978,5.4978463858701,5.506974500353322,0.0,0.0,667424.2848854413,8255.159544031656,0.0,0.0,Inf,0.023909471942815314,Inf,0.0,0.0
2022-01-25T16:46:01.535,2022-01-25T16:46:10.129,A,3.4015674933099636,3.329318470484874,5.511463282526245,5.52026694805922,742.9991079923585,7.583202894986447,747820.6439422036,8762.460020985196,0.0,0.0,0.4082483053207398,0.022611247021995216,Inf,0.0,0.0
2022-01-25T16:46:10.223,2022-01-25T16:46:18.817,A,3.2931683738627746,3.2251157710409597,5.524680315194292,5.533190871920816,492.9752140898522,5.031407508077938,1.0173780575558081e6,11782.573156569968,614.3632806627407,6.270319578152253,0.5,0.01936060328275573,0.4472135901451111,0.0,0.0
2022-01-25T16:46:18.910,2022-01-25T16:46:27.519,A,3.190924693352034,3.1269905382514325,5.537466756958961,5.545774172734594,2700.058218327111,27.55735512966623,1.3873461121384876e6,15613.836683591098,7271.765443053683,91.75248589858518,0.2132013005863412,0.016569232296588427,0.22102593982661806,0.0,0.0
2022-01-25T16:46:27.592,2022-01-25T16:46:36.206,A,3.0956673296283927,3.034570857380613,5.549882578801671,5.557991359128842,4173.2427243973525,38.54170931271726,1.7703350489294273e6,18994.205241399584,4856.090825091526,47.93776155265687,0.17966175539233128,0.014818367952135494,0.1605046612517812,0.0,0.0
2022-01-25T16:46:36.280,2022-01-25T16:46:44.897,A,3.004850177283546,2.946724193817723,5.561970578069351,5.56988522577589,6787.855768561169,74.88535150090763,2.0694609288428838e6,21441.864182515797,4919.617234489005,46.93861098228939,0.20848037188463048,0.013717312518763106,0.1607939743660687,0.0,0.0
2022-01-25T16:46:44.982,2022-01-25T16:46:53.589,A,2.919190073561873,2.86454407678964,5.573755546841022,5.5814659977173395,8551.427841047096,88.48290784520157,2.180766016035872e6,21299.21938204334,5840.487021111517,54.30514504394666,0.19443172577769943,0.013323004014346633,0.14823925462179957,0.0,0.0
2022-01-25T18:00:28.349,2022-01-25T18:00:36.952,A,2.5333454178642407,2.577190766250664,18.631166708680016,18.638574106631946,0.0,0.0,0.0,0.0,0.0,0.0,Inf,Inf,Inf,0.0,0.0
